X,Y,Stazione d,Provincia,Regione,Lat.,Long.,Serie pres,5 minuti,10 minuti,15 minuti,20 minuti,30 minuti,1 ora,3 ore,6 ore,12 ore,24 ore,Minima dim,Massima di,Range seri,a,n,h_15min (m,h_60min (m,icon_url
8.99,44.97,Villa Morini,Alessandria,Piemonte,44.969999999999999,8.990000000000000,6,,,,,x,x,x,x,x,x,5,5,1955-1959,51.259999999999998,0.231000000000000,148.855999999999995,51.265000000000001,./0.png
8.87,44.73,Stazzano,Alessandria,Piemonte,44.729999999999997,8.869999999999999,7,,,x,,x,x,x,x,x,x,7,20,1928-1989,52.700000000000003,0.537000000000000,100.103999999999999,52.298000000000002,./0.png
8.8,44.68,Gavi Centrale,Alessandria,Piemonte,44.680000000000000,8.800000000000002,8,,x,,x,x,x,x,x,x,x,7,32,1932-1968,60.109999999999999,0.401000000000000,137.903999999999996,60.106000000000002,./0.png
8.02,45.08,Cocconato,Asti,Piemonte,45.079999999999998,8.020000000000000,7,,,,x,x,x,x,x,x,x,5,18,1940-1973,41.250000000000000,0.372000000000000,98.528000000000006,41.247999999999998,./0.png
7.95,45.03,Castelnuovo - Colle don Bosco,Asti,Piemonte,45.030000000000001,7.950000000000000,7,,,x,,x,x,x,x,x,x,5,6,1986-1991,34.369999999999997,0.375000000000000,81.763999999999996,34.366999999999997,./0.png
8.27,45.05,Moncalvo,Asti,Piemonte,45.049999999999997,8.270000000000000,8,,x,x,,x,x,x,x,x,x,8,19,1953-1988,35.780000000000001,0.351000000000000,88.019999999999996,35.780999999999999,./0.png
8.2,44.97,Castell'Alfero (Versa),Asti,Piemonte,44.969999999999999,8.199999999999999,6,,,,,x,x,x,x,x,x,6,15,1927-1991,30.000000000000000,0.425000000000000,66.608000000000004,29.998000000000001,./0.png
8.17,44.9,Asti,Asti,Piemonte,44.899999999999999,8.170000000000000,9,,x,x,x,x,x,x,x,x,x,5,38,1933-1991,34.180000000000000,0.343000000000000,85.016000000000005,34.182000000000002,./0.png
8.07,44.88,Tigliole (Borbore),Asti,Piemonte,44.880000000000003,8.070000000000000,5,,,,,,x,x,x,x,x,7,7,1969-1981,43.039999999999999,0.161000000000000,96.881000000000000,43.042000000000002,./0.png
8.14,44.75,Castagnole Lanze (Belbo),Asti,Piemonte,44.750000000000000,8.140000000000002,7,,,x,,x,x,x,x,x,x,7,20,1928-1991,32.890000000000001,0.400000000000000,75.519999999999996,32.893999999999998,./0.png
8.32,44.77,Nizza Monferrato,Asti,Piemonte,44.770000000000003,8.320000000000000,8,,x,,x,x,x,x,x,x,x,5,24,1931-1973,37.640000000000001,0.328000000000000,95.603999999999999,37.645000000000003,./0.png
7.94,45.63,Lago Mucrone,Biella,Piemonte,45.630000000000003,7.940000000000000,6,,,,x,,x,x,x,x,x,5,12,1952-1964,62.289999999999999,0.533000000000000,120.843999999999994,63.293999999999997,./0.png
7.95,45.63,Monte Camino,Biella,Piemonte,45.630000000000003,7.950000000000000,5,,,,,,x,x,x,x,x,8,8,1954-1963,61.869999999999997,0.384000000000000,139.260999999999996,61.869999999999997,./0.png
7.97,45.63,Oropa (Cervo),Biella,Piemonte,45.630000000000003,7.970000000000000,10,x,x,x,x,x,x,x,x,x,x,5,58,1929-1991,57.359999999999999,0.522000000000000,111.248000000000005,57.359000000000002,./0.png
8.05,45.62,Tollegno (Cervo),Biella,Piemonte,45.619999999999997,8.050000000000002,9,,x,x,x,x,x,x,x,x,x,7,37,1949-1990,55.090000000000003,0.437000000000000,120.316000000000003,55.090000000000003,./0.png
8.09,45.63,Camandona (Cervo),Biella,Piemonte,45.630000000000003,8.090000000000000,8,,x,x,,x,x,x,x,x,x,5,33,1958-1991,55.700000000000003,0.423000000000000,123.915999999999997,55.697000000000003,./0.png
8.07,45.6,Pettinengo,Biella,Piemonte,45.600000000000001,8.070000000000000,9,,x,x,x,x,x,x,x,x,x,5,21,1938-1970,58.770000000000003,0.462000000000000,123.867999999999995,58.774999999999999,./0.png
8.05,45.58,Ghemme,Biella,Piemonte,45.579999999999998,8.050000000000002,9,,x,x,x,x,x,x,x,x,x,6,18,1956-1974,41.810000000000002,0.418000000000000,93.632000000000005,41.814000000000000,./0.png
8.05,45.57,Biella (Cervo),Biella,Piemonte,45.570000000000000,8.050000000000002,9,,x,x,x,x,x,x,x,x,x,6,36,1945-1991,46.299999999999997,0.413000000000000,104.447999999999993,46.298000000000002,./0.png
7.99,45.5,Zubiena,Biella,Piemonte,45.500000000000000,7.990000000000000,9,,x,x,x,x,x,x,x,x,x,5,27,1955-1991,55.780000000000001,0.364000000000000,134.788000000000011,55.780999999999999,./0.png
7.45,44.35,Vignolo C.le Rocca Sparvera,Cuneo,Piemonte,44.350000000000001,7.450000000000000,8,,x,,x,x,x,x,x,x,x,5,21,1953-1974,41.399999999999999,0.437000000000000,90.347999999999999,41.399000000000001,./0.png
7.49,44.33,Borgo S. Dalmazzo (Gesso),Cuneo,Piemonte,44.329999999999998,7.490000000000000,9,,x,x,x,x,x,x,x,x,x,6,36,1951-1991,40.240000000000002,0.458000000000000,85.331999999999994,40.235999999999997,./0.png
7.4,44.23,Entracque - Diga (Gesso),Cuneo,Piemonte,44.229999999999997,7.400000000000000,6,,,,,x,x,x,x,x,x,5,14,1976-1990,23.239999999999998,0.569000000000000,42.240000000000002,23.236000000000001,./0.png
7.52,44.4,Cuneo (Stura di Demonte),Cuneo,Piemonte,44.399999999999999,7.520000000000000,9,,x,x,x,x,x,x,x,x,x,5,56,1933-1991,44.380000000000003,0.323000000000000,113.436000000000007,44.378999999999998,./0.png
7.69,44.4,Margarita,Cuneo,Piemonte,44.399999999999999,7.690000000000000,5,,,,,,x,x,x,x,x,12,12,1941-1959,31.820000000000000,0.394000000000000,71.629000000000005,31.823000000000000,./0.png
7.79,44.43,Breolungi (Pesio),Cuneo,Piemonte,44.430000000000000,7.790000000000000,9,,x,x,x,x,x,x,x,x,x,5,39,1935-1991,32.619999999999997,0.349000000000000,80.400000000000006,32.622000000000000,./0.png
7.65,44.25,Certosa Pesio (Pesio),Cuneo,Piemonte,44.250000000000000,7.650000000000000,7,,,x,,x,x,x,x,x,x,6,8,1984-1991,44.049999999999997,0.435000000000000,96.347999999999999,44.045999999999999,./0.png
8.24,44.7,S. Libera (Belbo),Cuneo,Piemonte,44.700000000000003,8.240000000000000,6,,,,,x,x,x,x,x,x,5,6,1985-1990,38.219999999999999,0.358000000000000,93.007999999999996,38.218000000000004,./0.png
8.03,44.71,Alba,Cuneo,Piemonte,44.710000000000001,8.029999999999999,9,,x,x,x,x,x,x,x,x,x,5,33,1954-1991,35.759999999999998,0.370000000000000,85.680000000000007,35.756000000000000,./0.png
8.55,45.57,Momo,Novara,Piemonte,45.570000000000000,8.550000000000002,7,,,x,x,,x,x,x,x,x,6,23,1936-1972,42.189999999999998,0.420000000000000,94.275999999999996,42.188000000000002,./0.png
8.6,45.45,Novara,Novara,Piemonte,45.450000000000003,8.600000000000000,9,,x,x,x,x,x,x,x,x,x,5,41,1933-1986,43.420000000000002,0.353000000000000,106.516000000000005,43.421999999999997,./0.png
8.57,45.83,Lesa (Erno),Novara,Piemonte,45.829999999999998,8.570000000000000,9,,x,x,x,x,x,x,x,x,x,6,25,1953-1991,53.810000000000002,0.396000000000000,124.367999999999995,53.807000000000002,./0.png
8.55,45.83,Villa Lesa,Novara,Piemonte,45.829999999999998,8.550000000000002,4,,,,,,x,x,x,,x,5,5,1933-1944,46.539999999999999,0.324000000000000,104.757000000000005,46.540999999999997,./0.png
7.6,45.15,Venaria la Mandria,Torino,Piemonte,45.149999999999999,7.600000000000000,9,,x,x,x,x,x,x,x,x,x,5,19,1954-1976,42.409999999999997,0.392000000000000,98.560000000000002,42.408999999999999,./0.png
7.57,45.08,Collegno,Torino,Piemonte,45.079999999999998,7.570000000000000,9,,x,x,x,x,x,x,x,x,x,5,29,1951-1987,36.340000000000003,0.296000000000000,96.451999999999998,36.340000000000003,./0.png
7.54,45.01,Torino - Lucento,Torino,Piemonte,45.009999999999998,7.540000000000000,5,,,,,,x,x,x,x,x,16,16,1938-1956,64.799999999999997,0.187000000000000,145.860000000000014,64.802000000000007,./0.png
7.65,45.0,Moncalieri,Torino,Piemonte,45.000000000000000,7.650000000000000,9,,x,x,x,x,x,x,x,x,x,5,38,1940-1991,34.880000000000003,0.344000000000000,86.563999999999993,34.875999999999998,./0.png
7.63,44.97,Torino - San Paolo,Torino,Piemonte,44.969999999999999,7.630000000000000,5,,,,,,x,x,x,x,x,13,13,1938-1956,50.990000000000002,0.171000000000000,114.769000000000005,50.988999999999997,./0.png
7.67,45.07,Torino - Ufficio Idrografico,Torino,Piemonte,45.070000000000000,7.670000000000000,9,,x,x,x,x,x,x,x,x,x,11,56,1927-1991,43.219999999999999,0.340000000000000,107.843999999999994,43.219000000000001,./0.png
7.7,45.05,Torino Millefonti,Torino,Piemonte,45.049999999999997,7.700000000000000,9,,x,x,x,x,x,x,x,x,x,5,24,1938-1968,42.219999999999999,0.382000000000000,1093.223999999999933,42.222000000000001,./0.png
7.77,45.03,Pino Torinese - Oss. Astronomico,Torino,Piemonte,45.030000000000001,7.770000000000000,9,,x,x,x,x,x,x,x,x,x,7,41,1938-1982,36.090000000000003,0.336000000000000,90.652000000000001,36.087000000000003,./0.png
7.82,45.12,Gassino San Grato,Torino,Piemonte,45.119999999999997,7.820000000000000,5,,,,,,x,x,x,x,x,5,5,1941-1959,63.770000000000003,0.074000000000000,143.538999999999987,63.771000000000001,./0.png
7.89,45.12,Torino - Sassi,Torino,Piemonte,45.119999999999997,7.890000000000000,5,,,,,,x,x,x,x,x,14,14,1938-1956,58.859999999999999,0.169000000000000,132.479000000000013,58.856999999999999,./0.png
8.42,45.98,Candoglia (Anza),Verbania-Cusio-Ossola,Piemonte,45.979999999999997,8.420000000000000,8,,x,x,,x,x,x,x,x,x,5,19,1957-1986,65.129999999999995,0.554000000000000,120.828000000000003,65.132999999999996,./0.png
8.41,45.88,Omegna (Lago d'Orta),Verbania-Cusio-Ossola,Piemonte,45.880000000000003,8.410000000000000,7,,,x,,x,x,x,x,x,x,6,7,1984-1991,40.500000000000000,0.490000000000000,82.108000000000004,40.502000000000002,./0.png
8.5,45.87,Gignese,Verbania-Cusio-Ossola,Piemonte,45.869999999999997,8.500000000000000,6,,,x,,,x,x,x,x,x,7,31,1933-1968,52.700000000000003,0.489000000000000,107.079999999999998,52.704999999999998,./0.png
8.58,45.93,Unchio - Trobaso,Verbania-Cusio-Ossola,Piemonte,45.930000000000000,8.580000000000000,7,,,x,,x,x,x,x,x,x,9,20,1971-1991,66.920000000000002,0.449000000000000,143.596000000000004,66.921000000000006,./0.png
8.57,45.92,Pallanza,Verbania-Cusio-Ossola,Piemonte,45.920000000000002,8.570000000000000,5,,,,,,x,x,x,x,x,11,11,1953-1963,61.289999999999999,0.471000000000000,137.948000000000008,61.286999999999999,./0.png
8.37,45.33,Vercelli - Staz. Risicolt.,Vercelli,Piemonte,45.329999999999998,8.369999999999999,9,,x,x,x,x,x,x,x,x,x,12,59,1928-1991,43.820000000000000,0.317000000000000,112.968000000000004,43.823999999999998,./0.png
8.1,45.25,Casello Vianello,Vercelli,Piemonte,45.250000000000000,8.100000000000000,9,,x,x,x,x,x,x,x,x,x,7,32,1933-1970,43.259999999999998,0.319000000000000,111.231999999999999,43.264000000000003,./0.png
8.9,44.46,Genova - Bolzaneto,Genova,Liguria,44.460000000000001,8.900000000000000,10,x,x,x,x,x,x,x,x,x,x,7,17,1933-1989,83.170000000000002,0.502000000000000,165.843999999999994,83.167000000000002,./0.png
8.92,44.42,Genova - Universita',Genova,Liguria,44.420000000000002,8.920000000000000,10,x,x,x,x,x,x,x,x,x,x,15,64,1931-1998,79.939999999999998,0.459000000000000,169.295999999999992,79.938000000000002,./0.png
8.93,44.43,Genova - Castellaccio,Genova,Liguria,44.430000000000000,8.930000000000000,9,,x,x,x,x,x,x,x,x,x,9,24,1939-1972,72.810000000000002,0.466000000000000,152.608000000000004,72.805999999999997,./0.png
8.94,44.43,Comago,Genova,Liguria,44.430000000000000,8.940000000000000,5,,,,,,x,x,x,x,x,5,5,1954-1959,96.670000000000002,0.270000000000000,217.598999999999990,96.674000000000007,./0.png
8.99,44.45,S. Eusebio,Genova,Liguria,44.450000000000003,8.990000000000000,10,x,x,x,x,x,x,x,x,x,x,7,28,1939-1998,66.230000000000004,0.448000000000000,142.415999999999997,66.230000000000004,./0.png
8.97,44.43,Pontecarrega,Genova,Liguria,44.430000000000000,8.970000000000002,10,x,x,x,x,x,x,x,x,x,x,14,36,1954-1998,81.469999999999999,0.472000000000000,169.400000000000006,81.468999999999994,./0.png
8.95,44.4,Genova - Centro Funzionale,Genova,Liguria,44.399999999999999,8.949999999999999,10,x,x,x,x,x,x,x,x,x,x,6,27,1951-1980,67.129999999999995,0.436000000000000,146.635999999999996,67.728999999999999,./0.png
7.86,43.88,Centrale Argentina,Imperia,Liguria,43.880000000000003,7.860000000000000,9,,x,x,x,x,x,x,x,x,x,12,52,1935-1998,41.869999999999997,0.421000000000000,93.379999999999995,41.866000000000000,./0.png
7.91,43.93,Tavole,Imperia,Liguria,43.930000000000000,7.910000000000000,8,,x,x,,x,x,x,x,x,x,7,21,1935-1976,58.229999999999997,0.446000000000000,125.488000000000000,58.228000000000002,./0.png
8.0,43.93,Bestagno,Imperia,Liguria,43.930000000000000,8.000000000000000,10,x,x,x,x,x,x,x,x,x,x,12,47,1933-1995,47.549999999999997,0.400000000000000,109.183999999999997,47.548999999999999,./0.png
8.05,43.89,Imperia,Imperia,Liguria,43.890000000000001,8.050000000000002,10,x,x,x,x,x,x,x,x,x,x,9,56,935-1998,47.009999999999998,0.383000000000000,110.640000000000001,47.012999999999998,./0.png
7.95,43.98,Borgomaro,Imperia,Liguria,43.979999999999997,7.950000000000000,7,,x,x,,,x,x,x,x,x,5,12,1934-1947,45.920000000000002,0.492000000000000,92.912000000000006,45.920000000000002,./0.png
7.97,44.01,Colle S. Bartolomeo,Imperia,Liguria,44.009999999999998,7.970000000000000,9,,x,x,x,x,x,x,x,x,x,6,21,1953-1977,54.240000000000002,0.466000000000000,113.700000000000003,54.240000000000002,./0.png
8.04,44.01,Testico,Savona,Liguria,44.009999999999998,8.039999999999999,8,,x,x,x,,x,x,x,x,x,5,25,1958-1993,43.240000000000002,0.470000000000000,183.756000000000000,66.656999999999996,./0.png
9.68,44.22,L'Ago,La Spezia,Liguria,44.219999999999999,9.680000000000000,6,,x,,,,x,x,x,x,x,6,8,1934-1943,66.659999999999997,0.269000000000000,170.508000000000010,62.689000000000000,./0.png
9.75,44.19,Braccelli,La Spezia,Liguria,44.189999999999998,9.750000000000000,6,,,,x,,x,x,x,x,x,5,10,1933-1943,62.689999999999998,0.278000000000000,110.427999999999997,50.438000000000002,./0.png
9.85,44.2,Piana Battolla - Ponte,La Spezia,Liguria,44.200000000000003,9.850000000000000,10,x,x,x,x,x,x,x,x,x,x,7,23,1933-1981,50.439999999999998,0.435000000000000,121.915999999999997,54.761000000000003,./0.png
9.84,44.25,Calice al Cornoviglio,La Spezia,Liguria,44.250000000000000,9.840000000000000,10,x,x,x,x,x,x,x,x,x,x,10,29,1965-1998,54.759999999999998,0.423000000000000,124.700000000000003,54.847999999999999,./0.png
9.83,44.11,La Spezia,La Spezia,Liguria,44.109999999999999,9.830000000000000,9,,x,x,x,x,x,x,x,x,x,18,51,1930-1986,54.850000000000001,0.408000000000000,104.052000000000007,44.405999999999999,./0.png
9.84,44.05,Portovenere - Comune,La Spezia,Liguria,44.049999999999997,9.840000000000000,10,x,x,x,x,x,x,x,x,x,x,6,16,1968-1996,44.409999999999997,0.386000000000000,134.824000000000012,57.661000000000001,./0.png
9.97,44.11,Sarzana,La Spezia,Liguria,44.109999999999999,9.970000000000001,10,x,x,x,x,x,x,x,x,x,x,12,61,1933-1998,57.659999999999997,0.387000000000000,90.135999999999996,43.237000000000002,./0.png
8.05,44.0,Stellanello,Savona,Liguria,44.000000000000000,8.050000000000002,9,,x,x,x,x,x,x,x,x,x,10,26,1926-1980,57.299999999999997,0.436000000000000,125.268000000000001,57.301000000000002,./0.png
8.17,44.01,Alassio,Savona,Liguria,44.009999999999998,8.170000000000000,10,x,x,x,x,x,x,x,x,x,x,8,56,1930-1998,50.229999999999997,0.350000000000000,123.691999999999993,50.226999999999997,./0.png
8.35,44.35,Sella di Savona,Savona,Liguria,44.350000000000001,8.350000000000000,10,x,x,x,x,x,x,x,x,x,x,7,21,1961-1998,68.680000000000007,0.532000000000000,131.439999999999998,68.680000000000007,./0.png
8.38,44.28,Montagna,Savona,Liguria,44.280000000000001,8.380000000000003,10,x,x,x,x,x,x,x,x,x,x,10,46,1928-1989,67.219999999999999,0.452000000000000,143.668000000000006,67.224000000000004,./0.png
8.46,44.35,Santuario di Savona,Savona,Liguria,44.350000000000001,8.460000000000003,9,,x,x,x,x,x,x,x,x,x,7,22,1930-1980,60.570000000000000,0.418000000000000,135.780000000000001,60.573000000000000,./0.png
8.48,44.3,Savona (Osserv.),Savona,Liguria,44.299999999999997,8.480000000000000,5,,,,,,x,x,x,x,x,11,11,1935-1964,109.680000000000007,0.237000000000000,246.883000000000010,109.683999999999997,./0.png
8.48,44.31,Savona - Istituto Nautico,Savona,Liguria,44.310000000000002,8.480000000000000,9,,x,x,x,x,x,x,x,x,x,8,32,1934-1998,60.310000000000002,0.371000000000000,144.216000000000008,60.311999999999998,./0.png
8.47,44.37,Ellera - Foglietto,Savona,Liguria,44.369999999999997,8.470000000000002,9,,x,x,x,x,x,x,x,x,x,10,20,1965-1998,61.130000000000003,0.473000000000000,126.903999999999996,61.131000000000000,./0.png
8.48,44.0,Stella S. Bernardo,Savona,Liguria,44.000000000000000,8.480000000000000,9,x,x,x,x,,x,x,x,x,x,6,22,1953-1978,69.469999999999999,0.429000000000000,153.364000000000004,69.465999999999994,./0.png
8.52,44.39,Stella San Martino,Savona,Liguria,44.390000000000001,8.520000000000000,10,x,x,x,x,x,x,x,x,x,x,8,28,1934-1979,63.930000000000000,0.430000000000000,140.912000000000006,63.932000000000002,./0.png
8.53,44.36,Sanda,Savona,Liguria,44.359999999999999,8.529999999999999,10,x,x,x,x,x,x,x,x,x,x,7,19,1935-1996,74.120000000000005,0.392000000000000,172.080000000000013,74.120999999999995,./0.png
8.58,44.36,Varazze,Savona,Liguria,44.359999999999999,8.580000000000000,9,,x,x,x,x,x,x,x,x,x,9,37,1938-1979,58.469999999999999,0.393000000000000,135.599999999999994,58.466000000000001,./0.png
9.84,45.87,Gorno,Bergamo,Lombardia,45.869999999999997,9.840000000000000,9,,x,x,x,x,x,x,x,x,x,6,26,1953-1980,48.920000000000002,0.460000000000000,103.471999999999994,48.920999999999999,./0.png
9.67,45.84,S. Pellegrino Terme (Brembo),Bergamo,Lombardia,45.840000000000003,9.670000000000000,8,,x,x,,x,x,x,x,x,x,5,12,1933-1978,58.020000000000003,0.350000000000000,142.855999999999995,58.023000000000003,./0.png
9.55,45.78,Roncola,Bergamo,Lombardia,45.780000000000001,9.550000000000001,5,,,,,,x,x,x,x,x,6,6,1951-1956,65.180000000000007,0.209000000000000,146.704000000000008,65.177000000000007,./0.png
9.65,45.7,Bergamo (Serio),Bergamo,Lombardia,45.700000000000003,9.650000000000000,9,,x,x,x,x,x,x,x,x,x,13,46,1925-1986,48.789999999999999,0.318000000000000,125.611999999999995,48.792999999999999,./0.png
9.6,45.52,Treviglio,Bergamo,Lombardia,45.520000000000003,9.600000000000000,9,,x,x,x,x,x,x,x,x,x,9,43,1934-1986,47.100000000000001,0.302000000000000,123.912000000000006,47.104999999999997,./0.png
9.77,45.57,Martinengo,Bergamo,Lombardia,45.570000000000000,9.770000000000000,9,,x,x,x,x,x,x,x,x,x,5,19,1956-1977,41.700000000000003,0.283000000000000,112.664000000000001,41.695999999999998,./0.png
9.85,45.51,Calcio,Bergamo,Lombardia,45.509999999999998,9.850000000000000,6,,,x,,,x,x,x,x,x,5,8,1980-1991,46.799999999999997,0.287000000000000,125.715999999999994,46.804000000000002,./0.png
9.95,45.67,Sarnico,Bergamo,Lombardia,45.670000000000002,9.949999999999999,7,,,x,,x,x,x,x,x,x,5,13,1977-1991,44.140000000000001,0.440000000000000,95.888000000000005,44.136000000000003,./0.png
9.94,45.33,Orzinuovi,Brescia,Lombardia,45.329999999999998,9.940000000000000,8,,x,,x,x,x,x,x,x,x,7,29,1936-1972,44.009999999999998,0.262000000000000,122.400000000000006,44.009999999999998,./0.png
10.09,45.32,Verolanuova,Brescia,Lombardia,45.320000000000000,10.090000000000000,9,,x,x,x,x,x,x,x,x,x,5,17,1933-1962,42.100000000000001,0.320000000000000,108.016000000000005,42.094999999999999,./0.png
9.94,45.53,Chiari,Brescia,Lombardia,45.530000000000001,9.940000000000000,9,,x,x,x,x,x,x,x,x,x,11,38,1933-1991,45.289999999999999,0.327000000000000,115.116000000000000,45.289999999999999,./0.png
10.04,45.62,Borgonato (Lago d'Iseo),Brescia,Lombardia,45.619999999999997,10.039999999999999,9,,x,x,x,x,x,x,x,x,x,9,48,1935-1986,44.200000000000003,0.309000000000000,115.140000000000001,44.198999999999998,./0.png
10.22,45.53,Brescia (Mella),Brescia,Lombardia,45.530000000000001,10.220000000000001,5,,,,,,x,x,x,x,x,9,10,1933-1959,47.850000000000001,0.298000000000000,107.698999999999998,47.847999999999999,./0.png
10.4,45.65,Preseglie,Brescia,Lombardia,45.649999999999999,10.400000000000000,5,,,,,,x,x,x,x,x,9,11,1934-1944,36.950000000000003,0.362000000000000,83.159999999999997,36.945999999999998,./0.png
10.44,45.58,Gavardo (Chiese),Brescia,Lombardia,45.579999999999998,10.440000000000000,9,,x,x,x,x,x,x,x,x,x,6,19,1970-1991,42.759999999999998,0.340000000000000,106.819999999999993,42.761000000000003,./0.png
10.54,45.6,Salo',Brescia,Lombardia,45.600000000000001,10.539999999999999,8,,x,x,x,,x,x,x,x,x,6,15,1956-1973,43.219999999999999,0.370000000000000,103.444000000000003,43.219000000000001,./0.png
10.29,45.4,Ghedi,Brescia,Lombardia,45.399999999999999,10.289999999999999,9,,x,x,x,x,x,x,x,x,x,9,48,1936-1986,40.990000000000002,0.326000000000000,104.388000000000005,40.993000000000002,./0.png
10.35,45.35,Calvisano,Brescia,Lombardia,45.350000000000001,10.350000000000000,9,,x,x,x,x,x,x,x,x,x,6,31,1934-1978,44.100000000000001,0.308000000000000,115.123999999999995,44.100000000000001,./0.png
9.04,45.97,Lanzo d'Intelvi,Como,Lombardia,45.969999999999999,9.039999999999999,8,,,x,x,x,x,x,x,x,x,5,14,1933-1971,43.409999999999997,0.430000000000000,95.611999999999995,43.408000000000001,./0.png
9.07,45.8,Como (Lago Como),Como,Lombardia,45.799999999999997,9.070000000000000,9,,x,x,x,x,x,x,x,x,x,11,42,1933-1991,49.829999999999998,0.329000000000000,126.236000000000004,49.829999999999998,./0.png
9.27,45.87,Asso,Como,Lombardia,45.869999999999997,9.270000000000000,9,,x,x,x,x,x,x,x,x,x,7,33,1949-1983,55.500000000000000,0.397000000000000,127.980000000000004,55.502000000000002,./0.png
9.25,45.93,Magreglio,Como,Lombardia,45.930000000000000,9.250000000000000,9,,x,x,x,x,x,x,x,x,x,5,21,1967-1990,45.270000000000003,0.501000000000000,90.424000000000007,45.267000000000003,./0.png
9.85,45.28,Soresina,Cremona,Lombardia,45.280000000000001,9.850000000000000,5,,,,,,x,x,x,x,x,5,5,1936-1951,41.990000000000002,0.274000000000000,94.518000000000001,41.991999999999997,./0.png
9.87,45.33,Genivolta,Cremona,Lombardia,45.329999999999998,9.869999999999999,8,,x,x,,x,x,x,x,x,x,6,23,1955-1979,44.229999999999997,0.327000000000000,112.492000000000004,44.228000000000002,./0.png
